FID,FID_,ComuneCata,TipoColtur,Variet_,Bodenart__,Humus____,pH_Wert__i,Karbonate_,Kalkbedarf,Phosphat__,Kali__K_O_,Magnesium_,Bor__B__im,Mangan__Mn,Kupfer__Cu,Zink__Zn__,NUM,ID_string,ID_suolo,Num_Soil,Soil_newCl,Schluff,Tonig,Sand,x_Coord,y_Coord
1062,5909,675 - Latsch,01 - Obstbau, ,humoser lehmiger Sand,6.300000000000000,5.300000000000000,0  kein freies Karbonat,25.000000000000000,28.000000000000000,31.000000000000000,18.000000000000000,0.790000000000000,84.000000000000000,20.000000000000000,32.000000000000000,1838,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642558.000000000000000,5164094.000000000000000
1063,5910,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schwach lehmiger Sand,6.500000000000000,5.600000000000000,0  kein freies Karbonat,0.000000000000000,33.000000000000000,31.000000000000000,20.000000000000000,0.960000000000000,113.000000000000000,21.000000000000000,35.000000000000000,1745,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,643090.000000000000000,5164125.000000000000000
1064,5911,675 - Latsch,01 - Obstbau, ,humoser lehmiger Sand,7.200000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,51.000000000000000,30.000000000000000,19.000000000000000,1.510000000000000,91.000000000000000,23.000000000000000,31.000000000000000,1606,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642656.000000000000000,5164116.000000000000000
1065,5912,675 - Latsch,01 - Obstbau,19 - Gala,humoser sandiger Schluff,5.800000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,25.000000000000000,8.000000000000000,23.000000000000000,0.680000000000000,110.000000000000000,24.000000000000000,19.000000000000000,1042,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641810.000000000000000,5164124.000000000000000
1066,5913,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Sand,7.500000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,38.000000000000000,27.000000000000000,24.000000000000000,1.180000000000000,27.000000000000000,18.000000000000000,29.000000000000000,176/1,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,642384.000000000000000,5164111.000000000000000
1067,5914,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,schwach lehmiger Sand,2.800000000000000,5.600000000000000,0  kein freies Karbonat,0.000000000000000,31.000000000000000,11.000000000000000,14.000000000000000,0.550000000000000,76.000000000000000,16.000000000000000,14.000000000000000,1065,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,641420.000000000000000,5164109.000000000000000
1068,5915,675 - Latsch,01 - Obstbau, ,humoser schluffiger Sand,6.400000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,20.000000000000000,22.000000000000000,21.000000000000000,0.680000000000000,54.000000000000000,16.000000000000000,26.000000000000000,1635,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,642866.000000000000000,5164120.000000000000000
1069,5916,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser sandiger Schluff,4.300000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,20.000000000000000,22.000000000000000,21.000000000000000,0.880000000000000,76.000000000000000,14.000000000000000,13.000000000000000,1056/2,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641626.000000000000000,5164107.000000000000000
1070,5917,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.600000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,33.000000000000000,32.000000000000000,20.000000000000000,1.010000000000000,70.000000000000000,19.000000000000000,23.000000000000000,1770/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643058.000000000000000,5164105.000000000000000
1071,5918,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser sandiger Schluff,4.900000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,41.000000000000000,17.000000000000000,21.000000000000000,1.350000000000000,48.000000000000000,29.000000000000000,26.000000000000000,1840,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,642535.000000000000000,5164109.000000000000000
1072,5919,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.200000000000000,6.200000000000000,0  kein freies Karbonat,0.000000000000000,25.000000000000000,32.000000000000000,28.000000000000000,0.830000000000000,71.000000000000000,21.000000000000000,35.000000000000000,1607,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642666.000000000000000,5164079.000000000000000
1073,5920,675 - Latsch,01 - Obstbau, ,stark humoser lehmiger Sand,9.500000000000000,5.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,86.000000000000000,54.000000000000000,26.000000000000000,1.320000000000000,53.000000000000000,37.000000000000000,32.000000000000000,1720,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643456.000000000000000,5164083.000000000000000
1074,5921,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,7.000000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,32.000000000000000,24.000000000000000,23.000000000000000,0.960000000000000,56.000000000000000,16.000000000000000,11.000000000000000,1740,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,643334.000000000000000,5164092.000000000000000
1075,5922,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.600000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,23.000000000000000,24.000000000000000,0.870000000000000,92.000000000000000,18.000000000000000,27.000000000000000,1630,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642760.000000000000000,5164108.000000000000000
1076,5923,675 - Latsch,01 - Obstbau, ,humoser schluffiger Sand,6.300000000000000,6.300000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,24.000000000000000,24.000000000000000,24.000000000000000,0.830000000000000,50.000000000000000,12.000000000000000,27.000000000000000,1637,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,643007.000000000000000,5164087.000000000000000
1077,5924,675 - Latsch,01 - Obstbau,23 - Golden Delicious,lehmiger Sand,3.800000000000000,5.700000000000000,0  kein freies Karbonat,13.000000000000000,20.000000000000000,9.000000000000000,18.000000000000000,0.630000000000000,73.000000000000000,19.000000000000000,22.000000000000000,1636,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642900.000000000000000,5164097.000000000000000
1078,5925,675 - Latsch,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,9.600000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,27.000000000000000,22.000000000000000,30.000000000000000,1.730000000000000,64.000000000000000,13.000000000000000,26.000000000000000,1771,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643038.000000000000000,5164078.000000000000000
1079,5926,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.600000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,33.000000000000000,32.000000000000000,20.000000000000000,1.010000000000000,70.000000000000000,19.000000000000000,23.000000000000000,1770/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643050.000000000000000,5164089.000000000000000
1080,5927,675 - Latsch,01 - Obstbau, ,humoser lehmiger Sand,7.200000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,51.000000000000000,30.000000000000000,19.000000000000000,1.510000000000000,91.000000000000000,23.000000000000000,31.000000000000000,1610,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642737.000000000000000,5164069.000000000000000
1081,5928,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.600000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,23.000000000000000,24.000000000000000,0.870000000000000,92.000000000000000,18.000000000000000,27.000000000000000,1628,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642849.000000000000000,5164086.000000000000000
1082,5929,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.600000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,23.000000000000000,24.000000000000000,0.870000000000000,92.000000000000000,18.000000000000000,27.000000000000000,1629,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642794.000000000000000,5164082.000000000000000
1083,5930,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.200000000000000,6.100000000000000,0  kein freies Karbonat,0.000000000000000,1.000000000000000,31.000000000000000,28.000000000000000,0.570000000000000,54.000000000000000,10.000000000000000,16.000000000000000,1774/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643013.000000000000000,5164030.000000000000000
1084,5931,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.700000000000000,5.900000000000000,0  kein freies Karbonat,0.000000000000000,21.000000000000000,21.000000000000000,22.000000000000000,1.100000000000000,109.000000000000000,22.000000000000000,39.000000000000000,1611,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642756.000000000000000,5164057.000000000000000
1085,5932,675 - Latsch,01 - Obstbau, ,humoser sandiger Schluff,5.400000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,23.000000000000000,19.000000000000000,23.000000000000000,0.820000000000000,66.000000000000000,16.000000000000000,12.000000000000000,1016/2,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641716.000000000000000,5164060.000000000000000
1086,5933,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.000000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,28.000000000000000,24.000000000000000,20.000000000000000,1.020000000000000,90.000000000000000,18.000000000000000,32.000000000000000,1608,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642692.000000000000000,5164043.000000000000000
1087,5934,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,6.000000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,19.000000000000000,23.000000000000000,21.000000000000000,0.780000000000000,31.000000000000000,10.000000000000000,6.000000000000000,1020,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,641690.000000000000000,5164050.000000000000000
1088,5935,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.800000000000000,6.500000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,20.000000000000000,18.000000000000000,29.000000000000000,1.690000000000000,99.000000000000000,20.000000000000000,30.000000000000000,1609,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642705.000000000000000,5164032.000000000000000
1089,5936,675 - Latsch,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,9.600000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,27.000000000000000,22.000000000000000,30.000000000000000,1.730000000000000,64.000000000000000,13.000000000000000,26.000000000000000,1772,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643041.000000000000000,5164064.000000000000000
1090,5937,675 - Latsch,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,9.600000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,27.000000000000000,22.000000000000000,30.000000000000000,1.730000000000000,64.000000000000000,13.000000000000000,26.000000000000000,1773,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643058.000000000000000,5164057.000000000000000
1091,5938,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.700000000000000,6.300000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,18.000000000000000,25.000000000000000,21.000000000000000,0.630000000000000,97.000000000000000,16.000000000000000,32.000000000000000,1625,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642910.000000000000000,5164043.000000000000000
1092,5939,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.500000000000000,5.700000000000000,+  geringer bis mittlerer Karbonatgehalt,5.000000000000000,24.000000000000000,16.000000000000000,17.000000000000000,0.500000000000000,61.000000000000000,19.000000000000000,33.000000000000000,1732,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643373.000000000000000,5164034.000000000000000
1093,5940,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.300000000000000,5.800000000000000,0  kein freies Karbonat,0.000000000000000,17.000000000000000,29.000000000000000,14.000000000000000,0.620000000000000,129.000000000000000,14.000000000000000,15.000000000000000,1060,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,641532.000000000000000,5164033.000000000000000
1094,5941,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,sandiger Schluff,3.200000000000000,5.800000000000000,0  kein freies Karbonat,9.000000000000000,22.000000000000000,16.000000000000000,18.000000000000000,0.610000000000000,69.000000000000000,15.000000000000000,19.000000000000000,997,20,Limoso sabbioso,20,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641464.000000000000000,5164012.000000000000000
1095,5942,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.900000000000000,5.700000000000000,0  kein freies Karbonat,5.000000000000000,17.000000000000000,22.000000000000000,21.000000000000000,0.550000000000000,54.000000000000000,6.000000000000000,9.000000000000000,1751,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643332.000000000000000,5163990.000000000000000
1096,5943,675 - Latsch,01 - Obstbau,03 - Braeburn,sandiger Schluff,3.200000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,15.000000000000000,10.000000000000000,14.000000000000000,0.640000000000000,90.000000000000000,15.000000000000000,7.000000000000000,996/2,20,Limoso sabbioso,20,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641436.000000000000000,5164001.000000000000000
1097,5944,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser schwach lehmiger Sand,6.800000000000000,5.000000000000000,0  kein freies Karbonat,11.000000000000000,24.000000000000000,45.000000000000000,18.000000000000000,1.000000000000000,98.000000000000000,13.000000000000000,21.000000000000000,1768,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,643094.000000000000000,5164024.000000000000000
1098,5945,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.700000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,54.000000000000000,33.000000000000000,19.000000000000000,1.080000000000000,43.000000000000000,19.000000000000000,30.000000000000000,1624,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642927.000000000000000,5164002.000000000000000
1099,5946,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.700000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,54.000000000000000,33.000000000000000,19.000000000000000,1.080000000000000,43.000000000000000,19.000000000000000,30.000000000000000,1623,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642944.000000000000000,5164001.000000000000000
1100,5947,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,6.100000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,34.000000000000000,23.000000000000000,22.000000000000000,1.000000000000000,81.000000000000000,19.000000000000000,25.000000000000000,1835,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,642652.000000000000000,5163987.000000000000000
1101,5948,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.500000000000000,6.700000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,17.000000000000000,30.000000000000000,25.000000000000000,1.590000000000000,58.000000000000000,16.000000000000000,17.000000000000000,1779,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643007.000000000000000,5163928.000000000000000
1102,5949,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,6.000000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,19.000000000000000,23.000000000000000,21.000000000000000,0.780000000000000,31.000000000000000,10.000000000000000,6.000000000000000,1025,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,641807.000000000000000,5164019.000000000000000
1103,5950,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.000000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,28.000000000000000,24.000000000000000,20.000000000000000,1.020000000000000,90.000000000000000,18.000000000000000,32.000000000000000,1612,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642729.000000000000000,5163988.000000000000000
1104,5951,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.300000000000000,4.800000000000000,0  kein freies Karbonat,50.000000000000000,37.000000000000000,17.000000000000000,10.000000000000000,0.330000000000000,128.000000000000000,20.000000000000000,33.000000000000000,1721/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643477.000000000000000,5163997.000000000000000
1105,5952,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.400000000000000,6.500000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,39.000000000000000,25.000000000000000,1.440000000000000,87.000000000000000,12.000000000000000,23.000000000000000,1750/3,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643256.000000000000000,5163963.000000000000000
1106,5953,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser toniger Schluff,7.200000000000000,5.000000000000000,0  kein freies Karbonat,72.000000000000000,48.000000000000000,64.000000000000000,22.000000000000000,0.890000000000000,47.000000000000000,65.000000000000000,22.000000000000000,1015,16,mediamente dotato di humus Limoso argilloso,16,toniger Schluff,75.000000000000000,15.000000000000000,10.000000000000000,641684.000000000000000,5163984.000000000000000
1107,5954,675 - Latsch,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.500000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,17.000000000000000,75.000000000000000,29.000000000000000,1.300000000000000,80.000000000000000,10.000000000000000,18.000000000000000,1782,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642940.000000000000000,5163953.000000000000000
1108,5955,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,8.000000000000000,6.700000000000000,++  hoher Karbonatgehalt,0.000000000000000,57.000000000000000,46.000000000000000,27.000000000000000,1.410000000000000,17.000000000000000,12.000000000000000,19.000000000000000,185/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642346.000000000000000,5163981.000000000000000
1109,5956,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.100000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,27.000000000000000,17.000000000000000,20.000000000000000,0.950000000000000,71.000000000000000,17.000000000000000,24.000000000000000,1613,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642754.000000000000000,5163971.000000000000000
1110,5957,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.700000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,34.000000000000000,23.000000000000000,0.920000000000000,66.000000000000000,18.000000000000000,28.000000000000000,1752,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643291.000000000000000,5163975.000000000000000
1111,5958,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,8.000000000000000,6.700000000000000,++  hoher Karbonatgehalt,0.000000000000000,57.000000000000000,46.000000000000000,27.000000000000000,1.410000000000000,17.000000000000000,12.000000000000000,19.000000000000000,190/8,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642299.000000000000000,5163985.000000000000000
1112,5959,675 - Latsch,01 - Obstbau,19 - Gala,sandiger Schluff,3.800000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,6.000000000000000,5.000000000000000,20.000000000000000,0.580000000000000,85.000000000000000,14.000000000000000,4.000000000000000,1010/1,20,Limoso sabbioso,20,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641543.000000000000000,5163974.000000000000000
1113,5961,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.700000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,37.000000000000000,19.000000000000000,1.040000000000000,88.000000000000000,15.000000000000000,18.000000000000000,1767,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643102.000000000000000,5163962.000000000000000
1114,5962,675 - Latsch,01 - Obstbau, ,lehmiger Sand,3.400000000000000,5.900000000000000,0  kein freies Karbonat,5.000000000000000,14.000000000000000,6.000000000000000,23.000000000000000,0.570000000000000,47.000000000000000,10.000000000000000,13.000000000000000,1834,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642704.000000000000000,5163942.000000000000000
1115,5963,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,6.400000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,30.000000000000000,35.000000000000000,32.000000000000000,1.230000000000000,60.000000000000000,15.000000000000000,21.000000000000000,543,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,641768.000000000000000,5163965.000000000000000
1116,5964,675 - Latsch,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.500000000000000,5.700000000000000,0  kein freies Karbonat,5.000000000000000,31.000000000000000,17.000000000000000,19.000000000000000,0.450000000000000,75.000000000000000,11.000000000000000,9.000000000000000,1722,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643528.000000000000000,5163967.000000000000000
1117,5965,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.000000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,18.000000000000000,15.000000000000000,23.000000000000000,0.990000000000000,62.000000000000000,10.000000000000000,11.000000000000000,1766/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643191.000000000000000,5163964.000000000000000
1118,5966,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,schluffiger Sand,3.600000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,22.000000000000000,17.000000000000000,17.000000000000000,0.850000000000000,75.000000000000000,13.000000000000000,7.000000000000000,1005,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,641503.000000000000000,5163926.000000000000000
1119,5967,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.000000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,18.000000000000000,15.000000000000000,23.000000000000000,0.990000000000000,62.000000000000000,10.000000000000000,11.000000000000000,1765,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643235.000000000000000,5163963.000000000000000
1120,5968,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,6.100000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,34.000000000000000,23.000000000000000,22.000000000000000,1.000000000000000,81.000000000000000,19.000000000000000,25.000000000000000,1846,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,642659.000000000000000,5163917.000000000000000
1121,5969,675 - Latsch,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.900000000000000,5.700000000000000,0  kein freies Karbonat,5.000000000000000,17.000000000000000,22.000000000000000,21.000000000000000,0.550000000000000,54.000000000000000,6.000000000000000,9.000000000000000,1729,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,643358.000000000000000,5163944.000000000000000
1122,5970,675 - Latsch,01 - Obstbau,39 - Red Delicious Stan,sandiger Schluff,3.700000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,17.000000000000000,12.000000000000000,20.000000000000000,0.680000000000000,58.000000000000000,14.000000000000000,9.000000000000000,538,20,Limoso sabbioso,20,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,641839.000000000000000,5163934.000000000000000
1123,5971,675 - Latsch,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.500000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,17.000000000000000,75.000000000000000,29.000000000000000,1.300000000000000,80.000000000000000,10.000000000000000,18.000000000000000,1780,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,642954.000000000000000,5163887.000000000000000
